Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg)
04:30:00.000-03:00,04:45:00.000-03:00,,,,,,,,,,,,,0.9650000035762787,1.2699999809265137,0.6600000262260437,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,,,,,,,,,,,,5.0,5.0,5.0,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,,,,,,,,,,,,2.123216937706786,9.09000015258789,0.5,204,,,
08:00:00.000-03:00,08:15:00.000-03:00,,,,,,,,,,,,,1.861027477414098,3.049999952316284,0.5,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,,,,,,,,,,,,0.9800000190734863,0.9800000190734863,0.9800000190734863,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,,,,,,,,,,,,,,,294,,,
09:45:00.000-03:00,10:00:00.000-03:00,,,,,,,,,,,,,1.012500007947286,1.4700000286102295,0.5099999904632568,458,,,
10:00:00.000-03:00,10:15:00.000-03:00,,,,,,,,,,,,,0.6049999958939023,0.8299999833106995,0.5,48,,,
10:15:00.000-03:00,10:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,,,,,,,,,,,,0.6834375001490116,0.9300000071525574,0.6299999952316284,119,,,
11:00:00.000-03:00,11:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,,,,,,,,,,,,1.0027747153124043,1.7400000095367432,0.5099999904632568,446,,,
11:30:00.000-03:00,11:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,,,,,,,,,,,,0.9720005039737925,2.259999990463257,0.5,533,,,
12:00:00.000-03:00,12:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,,,,,,,,,,,,,,,26,,,
12:30:00.000-03:00,12:45:00.000-03:00,,,,,,,,,,,,,2.868121110581876,18.34000015258789,0.5099999904632568,796,,,
12:45:00.000-03:00,13:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,,,,,,,,,,,,0.6600000262260437,0.6600000262260437,0.6600000262260437,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,,,,,,,,,,,,,,,7,,,
14:30:00.000-03:00,14:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,,,,,,,,,,,,1.323745618771404,3.059999942779541,0.5400000214576721,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,,,,,,,,,,,,,,,45,,,
17:00:00.000-03:00,17:15:00.000-03:00,,,,,,,,,,,,,5.054228625700486,19.989999771118164,0.5099999904632568,305,,,
17:15:00.000-03:00,17:30:00.000-03:00,,,,,,,,,,,,,3.5149998664855957,4.199999809265137,2.8299999237060547,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,,,,,,,,,,,,0.8800463904921755,1.350000023841858,0.5400000214576721,31,,,
17:45:00.000-03:00,18:00:00.000-03:00,,,,,,,,,,,,,4.000614505295872,16.530000686645508,0.5,197,,,
18:00:00.000-03:00,18:15:00.000-03:00,,,,,,,,,,,,,4.089866518841705,23.790000915527344,0.5,421,,,
18:15:00.000-03:00,18:30:00.000-03:00,,,,,,,,,,,,,2.6251515571223583,17.479999542236328,0.5600000023841858,249,,,
18:30:00.000-03:00,18:45:00.000-03:00,,,,,,,,,,,,,2.4012131712883784,14.4399995803833,0.5,57,,,
18:45:00.000-03:00,19:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,,,,,,,,,,,,7.180452611425829,16.719999313354492,0.5,78,,,
19:30:00.000-03:00,19:45:00.000-03:00,,,,,,,,,,,,,0.8026002957773061,2.25,0.5199999809265137,206,,,
19:45:00.000-03:00,20:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,,,,,,,,,,,,0.8049999928992727,1.8300000429153442,0.550000011920929,31,,,
21:15:00.000-03:00,21:30:00.000-03:00,,,,,,,,,,,,,4.018895811834802,18.93000030517578,0.5,702,,,
21:30:00.000-03:00,21:45:00.000-03:00,,,,,,,,,,,,,1.0099999904632568,1.0099999904632568,1.0099999904632568,106,,,
21:45:00.000-03:00,22:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,,,,,,,,,,,,1.6524999737739563,2.2899999618530273,1.2799999713897705,11,,,
22:45:00.000-03:00,23:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
