Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg)
04:30:00.000-03:00,04:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,,,,,75.40857229193504,89.0,59.0,,,,,,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,,,,,76.0,76.0,76.0,,,,,,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,,,,,80.5,84.0,77.0,,,,,,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,,,,,74.03149246919214,75.0,74.0,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,,,,,77.9121163810283,92.0,63.0,,,,,,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,,,,,75.02881053077941,117.0,58.0,,,,,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,,,,,80.85872818796474,114.0,63.0,,,,,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,,,,,89.00115692906517,109.0,66.0,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,,,,,76.0156451490556,102.0,61.0,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,,,,,77.461794527887,93.0,64.0,,,,,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,,,,,75.61006903751877,87.0,64.0,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,,,,,95.54900456993693,112.0,64.0,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,,,,,90.23276452018808,113.0,65.0,,,,,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,,,,,117.63364431106471,119.0,107.0,,,,,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,,,,,88.0,88.0,88.0,,,,,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,,,,,71.95764028513983,73.0,67.0,,,,,,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,,,,,80.85701950156756,85.0,76.0,,,,,,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,,,,,81.300789250772,90.0,70.0,,,,,,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,,,,,79.94760021713998,109.0,64.0,,,,,,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,,,,,99.74049861558075,114.0,74.0,,,,,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,,,,,92.8898440649417,115.0,67.0,,,,,,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,,,,,82.9701751800896,119.0,61.0,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,,,,,80.38259157835097,105.0,57.0,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,,,,,,,,,,,,,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,,,,,,,,,,,,,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,,,,,82.04046841929133,101.0,61.0,,,,,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,,,,,91.98657389454007,118.0,63.0,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,,,,,69.65426533637857,75.0,64.0,,,,,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,,,,,63.13157673735041,67.0,63.0,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,,,,,77.0,77.0,77.0,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,,,,,97.90290163259706,102.0,96.0,,,,,,,,,,,
