Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
03:45:00.000-03:00,04:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
04:00:00.000-03:00,04:15:00.000-03:00,,15.7421875,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
04:15:00.000-03:00,04:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
04:30:00.000-03:00,04:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
04:45:00.000-03:00,05:00:00.000-03:00,,15.7421875,,,,68.0,68.0,68.0,,,,,,,,,,,,900000
05:00:00.000-03:00,05:15:00.000-03:00,,15.7421875,,,,73.0,73.0,73.0,,,,,,,,,,,,900000
05:15:00.000-03:00,05:30:00.000-03:00,,15.7421875,,,,72.0,72.0,72.0,,,,,,,,,,,,900000
05:30:00.000-03:00,05:45:00.000-03:00,,15.7421875,,,,68.0,68.0,68.0,,,,,,,,,,,,900000
05:45:00.000-03:00,06:00:00.000-03:00,,15.7421875,,,,67.0,67.0,67.0,,,,,,,,,,,,900000
06:00:00.000-03:00,06:15:00.000-03:00,,15.7421875,,,,58.0,58.0,58.0,,,,,,,,,,,,900000
06:15:00.000-03:00,06:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
06:30:00.000-03:00,06:45:00.000-03:00,,15.7421875,,,,74.0,74.0,74.0,,,,,,,,,,,,900000
06:45:00.000-03:00,07:00:00.000-03:00,,15.7421875,,,,70.0,70.0,70.0,,,,,,,,,,,,900000
07:00:00.000-03:00,07:15:00.000-03:00,,15.7421875,,,,71.0,71.0,71.0,,,,,0.6100000143051146,0.6100000143051147,0.6100000143051147,,,,,900000
07:15:00.000-03:00,07:30:00.000-03:00,,15.7421875,,,,,,,,,,,1.205779343135892,3.0696444511413574,0.6100000143051147,,,,,900000
07:30:00.000-03:00,07:45:00.000-03:00,,15.7421875,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
07:45:00.000-03:00,08:00:00.000-03:00,,15.7421875,,,,78.0,78.0,78.0,,,,,,,,,,,,900000
08:00:00.000-03:00,08:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,13,,,,900000
08:15:00.000-03:00,08:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
08:30:00.000-03:00,08:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
08:45:00.000-03:00,09:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:00:00.000-03:00,09:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:15:00.000-03:00,09:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:30:00.000-03:00,09:45:00.000-03:00,,15.7421875,,,,,,,,,,,2.619999885559082,2.619999885559082,2.619999885559082,,,,,900000
09:45:00.000-03:00,10:00:00.000-03:00,,15.7421875,,,,88.0,88.0,88.0,,,,,2.6199998855590816,2.619999885559082,2.619999885559082,,,,,900000
10:00:00.000-03:00,10:15:00.000-03:00,,15.7421875,,,,,,,,,,,2.619999885559082,2.619999885559082,2.619999885559082,,,,,900000
10:15:00.000-03:00,10:30:00.000-03:00,,15.7421875,,,,,,,,,,,0.7440452575683594,0.7440452575683594,0.7440452575683594,,,,,900000
10:30:00.000-03:00,10:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
10:45:00.000-03:00,11:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:00:00.000-03:00,11:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:15:00.000-03:00,11:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,15,,,,900000
11:30:00.000-03:00,11:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:45:00.000-03:00,12:00:00.000-03:00,,15.7421875,,,,,,,,,,,1.137009859085083,1.137009859085083,1.137009859085083,,,,,900000
12:00:00.000-03:00,12:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
12:15:00.000-03:00,12:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,12,,,,900000
12:30:00.000-03:00,12:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
12:45:00.000-03:00,13:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
13:00:00.000-03:00,13:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,20,,,,900000
13:15:00.000-03:00,13:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
13:30:00.000-03:00,13:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
13:45:00.000-03:00,14:00:00.000-03:00,,15.7421875,,,,78.0,78.0,78.0,,,,,,,,,,,,900000
14:00:00.000-03:00,14:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:15:00.000-03:00,14:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:30:00.000-03:00,14:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:45:00.000-03:00,15:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:00:00.000-03:00,15:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:15:00.000-03:00,15:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:30:00.000-03:00,15:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:45:00.000-03:00,16:00:00.000-03:00,,15.7421875,,,,83.0,83.0,83.0,,,,,,,,,,,,900000
16:00:00.000-03:00,16:15:00.000-03:00,,15.7421875,,,,84.0,84.0,84.0,,,,,,,,,,,,900000
16:15:00.000-03:00,16:30:00.000-03:00,,15.7421875,,,,74.0,74.0,74.0,,,,,,,,,,,,900000
16:30:00.000-03:00,16:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
16:45:00.000-03:00,17:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
17:00:00.000-03:00,17:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
17:15:00.000-03:00,17:30:00.000-03:00,,15.7421875,,,,,,,,,,,0.9399999976158141,0.9399999976158142,0.9399999976158142,,,,,900000
17:30:00.000-03:00,17:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
17:45:00.000-03:00,18:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
18:00:00.000-03:00,18:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
18:15:00.000-03:00,18:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
18:30:00.000-03:00,18:45:00.000-03:00,,15.7421875,,,,,,,,,,,0.8014156302681157,1.6352314949035645,0.5054381489753723,,,,,900000
18:45:00.000-03:00,19:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,18,,,,900000
19:00:00.000-03:00,19:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
19:15:00.000-03:00,19:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
19:30:00.000-03:00,19:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
19:45:00.000-03:00,20:00:00.000-03:00,1,15.7421875,67.46642875671387,,,,,,,,,,0.36406998336315155,0.4068712890148163,0.3212686777114868,132,,,,900000
20:00:00.000-03:00,20:15:00.000-03:00,,15.74218710630311,,,,,,,,,,,,,,,,,,900000
20:15:00.000-03:00,20:30:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,14,,,,900000
20:30:00.000-03:00,20:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
20:45:00.000-03:00,21:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,20,,,,900000
21:00:00.000-03:00,21:15:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
21:15:00.000-03:00,21:30:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
21:30:00.000-03:00,21:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
21:45:00.000-03:00,22:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
22:00:00.000-03:00,22:15:00.000-03:00,,15.742186546325684,,,,,,,,,,,1.3387363970497508,1.3513038158416748,1.338678240776062,,,,,900000
22:15:00.000-03:00,22:30:00.000-03:00,,15.742186546325684,16.70597267150879,,,,,,,,,,0.808555543422699,1.338678240776062,0.27843284606933594,26,,,,900000
22:30:00.000-03:00,22:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
22:45:00.000-03:00,23:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
23:00:00.000-03:00,23:15:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
23:15:00.000-03:00,23:30:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
23:30:00.000-03:00,23:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
23:45:00.000-03:00,00:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
