Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
03:45:00.000-03:00,04:00:00.000-03:00,,15.7421875,,,,60.0,60.0,60.0,,,,,,,,,,,,900000
04:00:00.000-03:00,04:15:00.000-03:00,,15.7421875,,,,69.0,69.0,69.0,,,,,,,,,,,,900000
04:15:00.000-03:00,04:30:00.000-03:00,,15.7421875,,,,55.0,55.0,55.0,,,,,,,,,,,,900000
04:30:00.000-03:00,04:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
04:45:00.000-03:00,05:00:00.000-03:00,,15.7421875,,,,59.0,59.0,59.0,,,,,,,,,,,,900000
05:00:00.000-03:00,05:15:00.000-03:00,,15.7421875,,,,68.0,68.0,68.0,,,,,,,,,,,,900000
05:15:00.000-03:00,05:30:00.000-03:00,,15.7421875,,,,70.0,70.0,70.0,,,,,,,,,,,,900000
05:30:00.000-03:00,05:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
05:45:00.000-03:00,06:00:00.000-03:00,,15.7421875,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
06:00:00.000-03:00,06:15:00.000-03:00,,15.7421875,,,,64.0,64.0,64.0,,,,,,,,,,,,900000
06:15:00.000-03:00,06:30:00.000-03:00,,15.7421875,,,,64.0,64.0,64.0,,,,,,,,,,,,900000
06:30:00.000-03:00,06:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
06:45:00.000-03:00,07:00:00.000-03:00,,15.7421875,,,,70.0,70.0,70.0,,,,,1.0913883408445235,1.4363447427749634,0.5976460576057434,,,,,900000
07:00:00.000-03:00,07:15:00.000-03:00,,15.7421875,,,,71.0,71.0,71.0,,,,,,,,,,,,900000
07:15:00.000-03:00,07:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
07:30:00.000-03:00,07:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
07:45:00.000-03:00,08:00:00.000-03:00,,15.7421875,,,,71.0,71.0,71.0,,,,,,,,,,,,900000
08:00:00.000-03:00,08:15:00.000-03:00,,15.7421875,,,,,,,,,,,0.5873677134513855,0.5873677134513855,0.5873677134513855,,,,,900000
08:15:00.000-03:00,08:30:00.000-03:00,,15.7421875,,,,89.0,89.0,89.0,,,,,,,,,,,,900000
08:30:00.000-03:00,08:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
08:45:00.000-03:00,09:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:00:00.000-03:00,09:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:15:00.000-03:00,09:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:30:00.000-03:00,09:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
09:45:00.000-03:00,10:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
10:00:00.000-03:00,10:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
10:15:00.000-03:00,10:30:00.000-03:00,,15.7421875,,,,116.0,116.0,116.0,,,,,,,,,,,,900000
10:30:00.000-03:00,10:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
10:45:00.000-03:00,11:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:00:00.000-03:00,11:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:15:00.000-03:00,11:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:30:00.000-03:00,11:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
11:45:00.000-03:00,12:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
12:00:00.000-03:00,12:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
12:15:00.000-03:00,12:30:00.000-03:00,,15.7421875,,,,93.0,93.0,93.0,,,,,,,,,,,,900000
12:30:00.000-03:00,12:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
12:45:00.000-03:00,13:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
13:00:00.000-03:00,13:15:00.000-03:00,,15.7421875,,,,,,,,,,,0.8294361547374569,2.210387945175171,0.5012627840042114,,,,,900000
13:15:00.000-03:00,13:30:00.000-03:00,,15.7421875,,,,,,,,,,,0.6248944546812859,1.4143171310424805,0.5197636485099792,12,,,,900000
13:30:00.000-03:00,13:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
13:45:00.000-03:00,14:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:00:00.000-03:00,14:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:15:00.000-03:00,14:30:00.000-03:00,,15.7421875,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
14:30:00.000-03:00,14:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
14:45:00.000-03:00,15:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:00:00.000-03:00,15:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:15:00.000-03:00,15:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:30:00.000-03:00,15:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
15:45:00.000-03:00,16:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
16:00:00.000-03:00,16:15:00.000-03:00,,15.7421875,,,,78.0,78.0,78.0,,,,,,,,,,,,900000
16:15:00.000-03:00,16:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
16:30:00.000-03:00,16:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
16:45:00.000-03:00,17:00:00.000-03:00,,15.7421875,,,,74.0,74.0,74.0,,,,,,,,,,,,900000
17:00:00.000-03:00,17:15:00.000-03:00,,15.7421875,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
17:15:00.000-03:00,17:30:00.000-03:00,,15.742186977124744,,,,,,,,,,,2.240000009536743,2.240000009536743,2.240000009536743,14,,,,900000
17:30:00.000-03:00,17:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,2.240000009536743,2.240000009536743,2.240000009536743,19,,,,900000
17:45:00.000-03:00,18:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
18:00:00.000-03:00,18:15:00.000-03:00,,15.742186546325684,,,,,,,,,,,1.0,1.0,1.0,,,,,900000
18:15:00.000-03:00,18:30:00.000-03:00,,15.742186546325684,,,,,,,,,,,1.0,1.0,1.0,31,,,,900000
18:30:00.000-03:00,18:45:00.000-03:00,,15.742186546325684,,,,,,,,,,,1.0,1.0,1.0,,,,,900000
18:45:00.000-03:00,19:00:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
19:00:00.000-03:00,19:15:00.000-03:00,,15.742186546325684,,,,,,,,,,,,,,,,,,900000
19:15:00.000-03:00,19:30:00.000-03:00,,15.74218706920094,,,,,,,,,,,,,,,,,,900000
19:30:00.000-03:00,19:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
19:45:00.000-03:00,20:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
20:00:00.000-03:00,20:15:00.000-03:00,,15.7421875,21.846271514892578,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,50,,,,900000
20:15:00.000-03:00,20:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
20:30:00.000-03:00,20:45:00.000-03:00,,15.7421875,9.202226320854543,,,,,,,,,,,,,14,,,,900000
20:45:00.000-03:00,21:00:00.000-03:00,,15.7421875,10.716432889350536,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,17,,,,900000
21:00:00.000-03:00,21:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
21:15:00.000-03:00,21:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
21:30:00.000-03:00,21:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
21:45:00.000-03:00,22:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
22:00:00.000-03:00,22:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
22:15:00.000-03:00,22:30:00.000-03:00,,15.74218773722005,,,,,,,,,,,1.001853672632916,4.616621494293213,0.5132076740264893,,,,,900000
22:30:00.000-03:00,22:45:00.000-03:00,3,15.74218761220622,94.4530029296875,,,,,,,,,,0.36478612417019995,0.6100671291351318,0.3212686777114868,147,,,,547074
22:45:00.000-03:00,23:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
23:00:00.000-03:00,23:15:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
23:15:00.000-03:00,23:30:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
23:30:00.000-03:00,23:45:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
23:45:00.000-03:00,00:00:00.000-03:00,,15.7421875,,,,,,,,,,,,,,,,,,900000
